frame_path,action
data/frames\20260610_153118_001107.png,0
data/frames\20260610_153118_001108.png,0
data/frames\20260610_153118_001109.png,0
data/frames\20260610_153118_001110.png,0
data/frames\20260610_153118_001111.png,0
data/frames\20260610_153118_001112.png,0
data/frames\20260610_153118_001113.png,0
data/frames\20260610_153118_001114.png,0
data/frames\20260610_153118_001115.png,0
data/frames\20260610_153118_001116.png,1
data/frames\20260610_153118_001117.png,1
data/frames\20260610_153118_001118.png,1
data/frames\20260610_153118_001119.png,1
data/frames\20260610_153118_001120.png,0
data/frames\20260610_153118_001121.png,0
data/frames\20260610_153118_001122.png,0
data/frames\20260610_153118_001123.png,0
data/frames\20260610_153118_001124.png,0
data/frames\20260610_153118_001125.png,1
data/frames\20260610_153118_001126.png,1
data/frames\20260610_153118_001127.png,1
data/frames\20260610_153118_001128.png,1
data/frames\20260610_153118_001129.png,1
data/frames\20260610_153118_001130.png,0
data/frames\20260610_153118_001131.png,0
data/frames\20260610_153118_001132.png,0
data/frames\20260610_153118_001133.png,0
data/frames\20260610_153118_001134.png,0
data/frames\20260610_153118_001135.png,0
data/frames\20260610_153118_001136.png,1
data/frames\20260610_153118_001137.png,1
data/frames\20260610_153118_001138.png,1
data/frames\20260610_153118_001139.png,0
data/frames\20260610_153118_001140.png,0
data/frames\20260610_153118_001141.png,0
data/frames\20260610_153118_001142.png,0
data/frames\20260610_153118_001143.png,0
data/frames\20260610_153118_001144.png,0
data/frames\20260610_153118_001145.png,0
data/frames\20260610_153118_001146.png,0
data/frames\20260610_153118_001147.png,0
data/frames\20260610_153118_001148.png,0
data/frames\20260610_153118_001149.png,1
data/frames\20260610_153118_001150.png,1
data/frames\20260610_153118_001151.png,1
data/frames\20260610_153118_001152.png,0
data/frames\20260610_153118_001153.png,0
data/frames\20260610_153118_001154.png,0
data/frames\20260610_153118_001155.png,0
data/frames\20260610_153118_001156.png,0
data/frames\20260610_153118_001157.png,0
data/frames\20260610_153118_001158.png,0
data/frames\20260610_153118_001159.png,0
data/frames\20260610_153118_001160.png,0
data/frames\20260610_153118_001161.png,1
data/frames\20260610_153118_001162.png,1
data/frames\20260610_153118_001163.png,1
data/frames\20260610_153118_001164.png,0
data/frames\20260610_153118_001165.png,0
data/frames\20260610_153118_001166.png,0
data/frames\20260610_153118_001167.png,0
data/frames\20260610_153118_001168.png,0
data/frames\20260610_153118_001169.png,0
data/frames\20260610_153118_001170.png,1
data/frames\20260610_153118_001171.png,1
data/frames\20260610_153118_001172.png,0
data/frames\20260610_153118_001173.png,0
data/frames\20260610_153118_001174.png,0
data/frames\20260610_153118_001175.png,0
data/frames\20260610_153118_001176.png,0
data/frames\20260610_153118_001177.png,0
data/frames\20260610_153118_001178.png,0
data/frames\20260610_153118_001179.png,0
data/frames\20260610_153118_001180.png,0
data/frames\20260610_153118_001181.png,0
data/frames\20260610_153118_001182.png,1
data/frames\20260610_153118_001183.png,0
data/frames\20260610_153118_001184.png,0
data/frames\20260610_153118_001185.png,0
data/frames\20260610_153118_001186.png,0
data/frames\20260610_153118_001187.png,0
data/frames\20260610_153118_001188.png,0
data/frames\20260610_153118_001189.png,0
data/frames\20260610_153118_001190.png,0
data/frames\20260610_153118_001191.png,0
data/frames\20260610_153118_001192.png,0
data/frames\20260610_153118_001193.png,0
data/frames\20260610_153118_001194.png,1
data/frames\20260610_153118_001195.png,0
data/frames\20260610_153118_001196.png,0
data/frames\20260610_153118_001197.png,0
data/frames\20260610_153118_001198.png,0
data/frames\20260610_153118_001199.png,0
data/frames\20260610_153118_001200.png,0
data/frames\20260610_153118_001201.png,0
data/frames\20260610_153118_001202.png,0
data/frames\20260610_153118_001203.png,1
data/frames\20260610_153118_001204.png,0
data/frames\20260610_153118_001205.png,0
data/frames\20260610_153118_001206.png,0
data/frames\20260610_153118_001207.png,0
data/frames\20260610_153118_001208.png,0
data/frames\20260610_153118_001209.png,0
data/frames\20260610_153118_001210.png,1
data/frames\20260610_153118_001211.png,0
data/frames\20260610_153118_001212.png,0
data/frames\20260610_153118_001213.png,0
data/frames\20260610_153118_001214.png,0
data/frames\20260610_153118_001215.png,0
data/frames\20260610_153118_001216.png,0
data/frames\20260610_153118_001217.png,0
data/frames\20260610_153118_001218.png,0
data/frames\20260610_153118_001219.png,0
data/frames\20260610_153118_001220.png,0
data/frames\20260610_153118_001221.png,0
data/frames\20260610_153118_001222.png,0
data/frames\20260610_153118_001223.png,0
data/frames\20260610_153118_001224.png,0
data/frames\20260610_153118_001225.png,0
data/frames\20260610_153118_001226.png,0
data/frames\20260610_153118_001227.png,0
data/frames\20260610_153118_001228.png,0
data/frames\20260610_153118_001229.png,0
data/frames\20260610_153118_001230.png,0
data/frames\20260610_153118_001231.png,0
data/frames\20260610_153118_001232.png,0
data/frames\20260610_153118_001233.png,0
data/frames\20260610_153118_001234.png,0
data/frames\20260610_153118_001235.png,0
data/frames\20260610_153118_001236.png,0
data/frames\20260610_153118_001237.png,0
data/frames\20260610_153118_001238.png,0
data/frames\20260610_153118_001239.png,0
data/frames\20260610_153118_001240.png,0
data/frames\20260610_153342_000000.png,0
data/frames\20260610_153342_000001.png,0
data/frames\20260610_153342_000002.png,0
data/frames\20260610_153342_000003.png,0
data/frames\20260610_153342_000004.png,0
data/frames\20260610_153342_000005.png,0
data/frames\20260610_153342_000006.png,0
data/frames\20260610_153342_000007.png,0
data/frames\20260610_153342_000008.png,0
data/frames\20260610_153342_000009.png,0
data/frames\20260610_153342_000010.png,0
data/frames\20260610_153342_000011.png,0
data/frames\20260610_153342_000012.png,1
data/frames\20260610_153342_000013.png,1
data/frames\20260610_153342_000014.png,0
data/frames\20260610_153342_000015.png,0
data/frames\20260610_153342_000016.png,0
data/frames\20260610_153342_000017.png,0
data/frames\20260610_153342_000018.png,0
data/frames\20260610_153342_000019.png,0
data/frames\20260610_153342_000020.png,0
data/frames\20260610_153342_000021.png,0
data/frames\20260610_153342_000022.png,0
data/frames\20260610_153342_000023.png,0
data/frames\20260610_153342_000024.png,0
data/frames\20260610_153342_000025.png,0
data/frames\20260610_153342_000026.png,0
data/frames\20260610_153342_000027.png,0
data/frames\20260610_153342_000028.png,0
data/frames\20260610_153342_000029.png,0
data/frames\20260610_153342_000030.png,0
data/frames\20260610_153342_000031.png,0
data/frames\20260610_153342_000032.png,0
data/frames\20260610_153342_000033.png,0
data/frames\20260610_153342_000034.png,0
data/frames\20260610_153342_000035.png,0
data/frames\20260610_153342_000036.png,0
data/frames\20260610_153342_000037.png,0
data/frames\20260610_153342_000038.png,0
data/frames\20260610_153342_000039.png,0
data/frames\20260610_153342_000040.png,0
data/frames\20260610_153342_000041.png,0
data/frames\20260610_153342_000042.png,0
data/frames\20260610_153342_000043.png,0
data/frames\20260610_153342_000044.png,0
data/frames\20260610_153342_000045.png,0
data/frames\20260610_153342_000046.png,0
data/frames\20260610_153342_000047.png,0
data/frames\20260610_153342_000048.png,0
data/frames\20260610_153342_000049.png,0
data/frames\20260610_153342_000050.png,0
data/frames\20260610_153342_000051.png,0
data/frames\20260610_153342_000052.png,0
data/frames\20260610_153342_000053.png,0
data/frames\20260610_153342_000054.png,0
data/frames\20260610_153342_000055.png,0
data/frames\20260610_153342_000056.png,0
data/frames\20260610_153342_000057.png,0
data/frames\20260610_153342_000058.png,0
data/frames\20260610_153342_000059.png,0
data/frames\20260610_153342_000060.png,0
data/frames\20260610_153342_000061.png,0
data/frames\20260610_153342_000062.png,0
data/frames\20260610_153342_000063.png,0
data/frames\20260610_153342_000064.png,0
data/frames\20260610_153342_000065.png,0
data/frames\20260610_153342_000066.png,0
data/frames\20260610_153342_000067.png,0
data/frames\20260610_153342_000068.png,0
data/frames\20260610_153342_000069.png,0
data/frames\20260610_153342_000070.png,0
data/frames\20260610_153342_000071.png,0
data/frames\20260610_153342_000072.png,0
data/frames\20260610_153342_000073.png,0
data/frames\20260610_153342_000074.png,0
data/frames\20260610_153342_000075.png,0
data/frames\20260610_153342_000076.png,0
data/frames\20260610_153342_000077.png,0
data/frames\20260610_153342_000078.png,0
data/frames\20260610_153342_000079.png,0
data/frames\20260610_153342_000080.png,0
data/frames\20260610_153342_000081.png,0
data/frames\20260610_153342_000082.png,0
data/frames\20260610_153342_000083.png,1
data/frames\20260610_153342_000084.png,1
data/frames\20260610_153342_000085.png,0
data/frames\20260610_153342_000086.png,0
data/frames\20260610_153342_000087.png,0
data/frames\20260610_153342_000088.png,0
data/frames\20260610_153342_000089.png,0
data/frames\20260610_153342_000090.png,0
data/frames\20260610_153342_000091.png,0
data/frames\20260610_153342_000092.png,0
data/frames\20260610_153342_000093.png,0
data/frames\20260610_153342_000094.png,0
data/frames\20260610_153342_000095.png,0
data/frames\20260610_153342_000096.png,0
data/frames\20260610_153342_000097.png,0
data/frames\20260610_153342_000098.png,0
data/frames\20260610_153342_000099.png,0
data/frames\20260610_153342_000100.png,0
data/frames\20260610_153342_000101.png,0
data/frames\20260610_153342_000102.png,1
data/frames\20260610_153342_000103.png,1
data/frames\20260610_153342_000104.png,0
data/frames\20260610_153342_000105.png,0
data/frames\20260610_153342_000106.png,0
data/frames\20260610_153342_000107.png,0
data/frames\20260610_153342_000108.png,0
data/frames\20260610_153342_000109.png,0
data/frames\20260610_153342_000110.png,0
data/frames\20260610_153342_000111.png,0
data/frames\20260610_153342_000112.png,0
data/frames\20260610_153342_000113.png,0
data/frames\20260610_153342_000114.png,0
data/frames\20260610_153342_000115.png,0
data/frames\20260610_153342_000116.png,0
data/frames\20260610_153342_000117.png,0
data/frames\20260610_153342_000118.png,0
data/frames\20260610_153342_000119.png,0
data/frames\20260610_153342_000120.png,0
data/frames\20260610_153342_000121.png,0
data/frames\20260610_153342_000122.png,0
data/frames\20260610_153342_000123.png,0
data/frames\20260610_153342_000124.png,0
data/frames\20260610_153342_000125.png,0
data/frames\20260610_153342_000126.png,0
data/frames\20260610_153342_000127.png,0
data/frames\20260610_153342_000128.png,0
data/frames\20260610_153342_000129.png,0
data/frames\20260610_153342_000130.png,0
data/frames\20260610_153342_000131.png,0
data/frames\20260610_153342_000132.png,0
data/frames\20260610_153342_000133.png,0
data/frames\20260610_153342_000134.png,0
data/frames\20260610_153342_000135.png,0
data/frames\20260610_153342_000136.png,0
data/frames\20260610_153342_000137.png,0
data/frames\20260610_153342_000138.png,0
data/frames\20260610_153342_000139.png,0
data/frames\20260610_153342_000140.png,0
data/frames\20260610_153342_000141.png,0
data/frames\20260610_153342_000142.png,0
data/frames\20260610_153342_000143.png,0
data/frames\20260610_153342_000144.png,0
data/frames\20260610_153342_000145.png,0
data/frames\20260610_153342_000146.png,0
data/frames\20260610_153342_000147.png,0
data/frames\20260610_153342_000148.png,0
data/frames\20260610_153342_000149.png,0
data/frames\20260610_153342_000150.png,0
data/frames\20260610_153342_000151.png,0
data/frames\20260610_153342_000152.png,0
data/frames\20260610_153342_000153.png,0
data/frames\20260610_153342_000154.png,0
data/frames\20260610_153342_000155.png,0
data/frames\20260610_153342_000156.png,0
data/frames\20260610_153342_000157.png,0
data/frames\20260610_153342_000158.png,0
data/frames\20260610_153342_000159.png,0
data/frames\20260610_153342_000160.png,0
data/frames\20260610_153342_000161.png,0
data/frames\20260610_153342_000162.png,0
data/frames\20260610_153342_000163.png,0
data/frames\20260610_153342_000164.png,0
data/frames\20260610_153342_000165.png,0
data/frames\20260610_153342_000166.png,0
data/frames\20260610_153342_000167.png,0
data/frames\20260610_153342_000168.png,0
data/frames\20260610_153342_000169.png,0
data/frames\20260610_153342_000170.png,0
data/frames\20260610_153342_000171.png,0
data/frames\20260610_153342_000172.png,0
data/frames\20260610_153342_000173.png,0
data/frames\20260610_153342_000174.png,0
data/frames\20260610_153342_000175.png,0
data/frames\20260610_153342_000176.png,0
data/frames\20260610_153342_000177.png,0
data/frames\20260610_153342_000178.png,0
data/frames\20260610_153342_000179.png,0
data/frames\20260610_153342_000180.png,0
data/frames\20260610_153342_000181.png,0
data/frames\20260610_153342_000182.png,0
data/frames\20260610_153342_000183.png,0
data/frames\20260610_153342_000184.png,0
data/frames\20260610_153342_000185.png,0
data/frames\20260610_153342_000186.png,0
data/frames\20260610_153342_000187.png,0
data/frames\20260610_153342_000188.png,0
data/frames\20260610_153342_000189.png,0
data/frames\20260610_153342_000190.png,0
data/frames\20260610_153342_000191.png,0
data/frames\20260610_153342_000192.png,0
data/frames\20260610_153342_000193.png,0
data/frames\20260610_153342_000194.png,0
data/frames\20260610_153342_000195.png,0
data/frames\20260610_153342_000196.png,0
data/frames\20260610_153342_000197.png,0
data/frames\20260610_153342_000198.png,0
data/frames\20260610_153342_000199.png,0
data/frames\20260610_153342_000200.png,0
data/frames\20260610_153342_000201.png,0
data/frames\20260610_153342_000202.png,0
data/frames\20260610_153342_000203.png,0
data/frames\20260610_153342_000204.png,0
data/frames\20260610_153342_000205.png,0
data/frames\20260610_153342_000206.png,0
data/frames\20260610_153342_000207.png,0
data/frames\20260610_153342_000208.png,0
data/frames\20260610_153342_000209.png,0
data/frames\20260610_153342_000210.png,0
data/frames\20260610_153342_000211.png,0
data/frames\20260610_153342_000212.png,0
data/frames\20260610_153342_000213.png,0
data/frames\20260610_153342_000214.png,0
data/frames\20260610_153342_000215.png,0
data/frames\20260610_153342_000216.png,0
data/frames\20260610_153342_000217.png,0
data/frames\20260610_153342_000218.png,0
data/frames\20260610_153342_000219.png,0
data/frames\20260610_153342_000220.png,0
data/frames\20260610_153342_000221.png,0
data/frames\20260610_153342_000222.png,0
data/frames\20260610_153342_000223.png,0
data/frames\20260610_153342_000224.png,0
data/frames\20260610_153342_000225.png,0
data/frames\20260610_153342_000226.png,0
data/frames\20260610_153342_000227.png,0
data/frames\20260610_153342_000228.png,0
data/frames\20260610_153342_000229.png,0
data/frames\20260610_153342_000230.png,0
data/frames\20260610_153342_000231.png,0
data/frames\20260610_153342_000232.png,0
data/frames\20260610_153342_000233.png,0
data/frames\20260610_153342_000234.png,0
data/frames\20260610_153342_000235.png,0
data/frames\20260610_153342_000236.png,0
data/frames\20260610_153342_000237.png,0
data/frames\20260610_153342_000238.png,0
data/frames\20260610_153342_000239.png,0
data/frames\20260610_153342_000240.png,0
data/frames\20260610_153342_000241.png,0
data/frames\20260610_153342_000242.png,0
data/frames\20260610_153342_000243.png,0
data/frames\20260610_153342_000244.png,0
data/frames\20260610_153342_000245.png,0
data/frames\20260610_153342_000246.png,0
data/frames\20260610_153342_000247.png,0
data/frames\20260610_153342_000248.png,0
data/frames\20260610_153342_000249.png,0
data/frames\20260610_153342_000250.png,0
data/frames\20260610_153342_000251.png,0
data/frames\20260610_153342_000252.png,0
data/frames\20260610_153342_000253.png,0
data/frames\20260610_153342_000254.png,0
data/frames\20260610_153342_000255.png,0
data/frames\20260610_153342_000256.png,0
data/frames\20260610_153342_000257.png,0
data/frames\20260610_153342_000258.png,0
data/frames\20260610_153342_000259.png,0
data/frames\20260610_153342_000260.png,0
data/frames\20260610_153342_000261.png,0
data/frames\20260610_153342_000262.png,0
data/frames\20260610_153342_000263.png,0
data/frames\20260610_153342_000264.png,0
data/frames\20260610_153342_000265.png,0
data/frames\20260610_153342_000266.png,0
data/frames\20260610_153342_000267.png,0
data/frames\20260610_153342_000268.png,0
data/frames\20260610_153342_000269.png,0
data/frames\20260610_153342_000270.png,0
data/frames\20260610_153342_000271.png,0
data/frames\20260610_153342_000272.png,0
data/frames\20260610_153342_000273.png,0
data/frames\20260610_153342_000274.png,0
data/frames\20260610_153342_000275.png,0
data/frames\20260610_153342_000276.png,0
data/frames\20260610_153342_000277.png,0
data/frames\20260610_153342_000278.png,0
data/frames\20260610_153342_000279.png,0
data/frames\20260610_153342_000280.png,0
data/frames\20260610_153342_000281.png,0
data/frames\20260610_153342_000282.png,0
data/frames\20260610_153342_000283.png,0
data/frames\20260610_153342_000284.png,0
data/frames\20260610_153342_000285.png,0
data/frames\20260610_153342_000286.png,0
data/frames\20260610_153342_000287.png,0
data/frames\20260610_153342_000288.png,0
data/frames\20260610_153342_000289.png,0
data/frames\20260610_153342_000290.png,0
data/frames\20260610_153342_000291.png,0
data/frames\20260610_153342_000292.png,0
data/frames\20260610_153342_000293.png,0
data/frames\20260610_153342_000294.png,0
data/frames\20260610_153342_000295.png,0
data/frames\20260610_153342_000296.png,0
data/frames\20260610_153342_000297.png,0
data/frames\20260610_153342_000298.png,0
data/frames\20260610_153342_000299.png,0
data/frames\20260610_153342_000300.png,0
data/frames\20260610_153342_000301.png,0
data/frames\20260610_153342_000302.png,0
data/frames\20260610_153342_000303.png,0
data/frames\20260610_153342_000304.png,0
data/frames\20260610_153342_000305.png,0
data/frames\20260610_153342_000306.png,0
data/frames\20260610_153342_000307.png,0
data/frames\20260610_153342_000308.png,0
data/frames\20260610_153342_000309.png,0
data/frames\20260610_153342_000310.png,0
data/frames\20260610_153342_000311.png,0
data/frames\20260610_153342_000312.png,0
data/frames\20260610_153342_000313.png,0
data/frames\20260610_153342_000314.png,0
data/frames\20260610_153342_000315.png,0
data/frames\20260610_153342_000316.png,0
data/frames\20260610_153342_000317.png,0
data/frames\20260610_153342_000318.png,0
data/frames\20260610_153342_000319.png,0
data/frames\20260610_153342_000320.png,0
data/frames\20260610_153342_000321.png,0
data/frames\20260610_153342_000322.png,0
data/frames\20260610_153342_000323.png,0
data/frames\20260610_153342_000324.png,0
data/frames\20260610_153342_000325.png,0
data/frames\20260610_153342_000326.png,0
data/frames\20260610_153342_000327.png,0
data/frames\20260610_153342_000328.png,0
data/frames\20260610_153342_000329.png,0
data/frames\20260610_153342_000330.png,0
data/frames\20260610_153342_000331.png,0
data/frames\20260610_153342_000332.png,0
data/frames\20260610_153342_000333.png,1
data/frames\20260610_153342_000334.png,1
data/frames\20260610_153342_000335.png,0
data/frames\20260610_153342_000336.png,0
data/frames\20260610_153342_000337.png,0
data/frames\20260610_153342_000338.png,0
data/frames\20260610_153342_000339.png,0
data/frames\20260610_153342_000340.png,0
data/frames\20260610_153342_000341.png,0
data/frames\20260610_153342_000342.png,0
data/frames\20260610_153342_000343.png,0
data/frames\20260610_153342_000344.png,0
data/frames\20260610_153342_000345.png,0
data/frames\20260610_153342_000346.png,0
data/frames\20260610_153342_000347.png,0
data/frames\20260610_153342_000348.png,0
data/frames\20260610_153342_000349.png,0
data/frames\20260610_153342_000350.png,0
data/frames\20260610_153342_000351.png,0
data/frames\20260610_153342_000352.png,0
data/frames\20260610_153342_000353.png,0
data/frames\20260610_153342_000354.png,1
data/frames\20260610_153342_000355.png,1
data/frames\20260610_153342_000356.png,0
data/frames\20260610_153342_000357.png,0
data/frames\20260610_153342_000358.png,0
data/frames\20260610_153342_000359.png,0
data/frames\20260610_153342_000360.png,0
data/frames\20260610_153342_000361.png,0
data/frames\20260610_153342_000362.png,0
data/frames\20260610_153342_000363.png,0
data/frames\20260610_153342_000364.png,0
data/frames\20260610_153342_000365.png,0
data/frames\20260610_153342_000366.png,0
data/frames\20260610_153342_000367.png,0
data/frames\20260610_153342_000368.png,0
data/frames\20260610_153342_000369.png,0
data/frames\20260610_153342_000370.png,0
data/frames\20260610_153342_000371.png,0
data/frames\20260610_153342_000372.png,0
data/frames\20260610_153342_000373.png,0
data/frames\20260610_153342_000374.png,0
data/frames\20260610_153342_000375.png,0
data/frames\20260610_153342_000376.png,0
data/frames\20260610_153342_000377.png,0
data/frames\20260610_153342_000378.png,0
data/frames\20260610_153342_000379.png,0
data/frames\20260610_153342_000380.png,0
data/frames\20260610_153342_000381.png,0
data/frames\20260610_153342_000382.png,0
data/frames\20260610_153342_000383.png,0
data/frames\20260610_153342_000384.png,0
data/frames\20260610_153342_000385.png,0
data/frames\20260610_153342_000386.png,0
data/frames\20260610_153342_000387.png,0
data/frames\20260610_153342_000388.png,0
data/frames\20260610_153342_000389.png,0
data/frames\20260610_153342_000390.png,0
data/frames\20260610_153342_000391.png,0
data/frames\20260610_153342_000392.png,0
data/frames\20260610_153342_000393.png,0
data/frames\20260610_153342_000394.png,0
data/frames\20260610_153342_000395.png,0
data/frames\20260610_153342_000396.png,0
data/frames\20260610_153342_000397.png,0
data/frames\20260610_153342_000398.png,0
data/frames\20260610_153342_000399.png,0
data/frames\20260610_153342_000400.png,0
data/frames\20260610_153342_000401.png,0
data/frames\20260610_153342_000402.png,0
data/frames\20260610_153342_000403.png,0
data/frames\20260610_153342_000404.png,0
data/frames\20260610_153342_000405.png,0
data/frames\20260610_153342_000406.png,0
data/frames\20260610_153342_000407.png,0
data/frames\20260610_153342_000408.png,0
data/frames\20260610_153342_000409.png,0
data/frames\20260610_153342_000410.png,0
data/frames\20260610_153342_000411.png,0
data/frames\20260610_153342_000412.png,1
data/frames\20260610_153342_000413.png,1
data/frames\20260610_153342_000414.png,0
data/frames\20260610_153342_000415.png,0
data/frames\20260610_153342_000416.png,0
data/frames\20260610_153342_000417.png,0
data/frames\20260610_153342_000418.png,0
data/frames\20260610_153342_000419.png,0
data/frames\20260610_153342_000420.png,0
data/frames\20260610_153342_000421.png,0
data/frames\20260610_153342_000422.png,0
data/frames\20260610_153342_000423.png,0
data/frames\20260610_153342_000424.png,1
data/frames\20260610_153342_000425.png,1
data/frames\20260610_153342_000426.png,0
data/frames\20260610_153342_000427.png,0
data/frames\20260610_153342_000428.png,0
data/frames\20260610_153342_000429.png,0
data/frames\20260610_153342_000430.png,0
data/frames\20260610_153342_000431.png,0
data/frames\20260610_153342_000432.png,0
data/frames\20260610_153342_000433.png,0
data/frames\20260610_153342_000434.png,0
data/frames\20260610_153342_000435.png,0
data/frames\20260610_153342_000436.png,0
data/frames\20260610_153342_000437.png,0
data/frames\20260610_153342_000438.png,0
data/frames\20260610_153342_000439.png,0
data/frames\20260610_153342_000440.png,0
data/frames\20260610_153342_000441.png,0
data/frames\20260610_153342_000442.png,0
data/frames\20260610_153342_000443.png,0
data/frames\20260610_153342_000444.png,0
data/frames\20260610_153342_000445.png,0
data/frames\20260610_153342_000446.png,0
data/frames\20260610_153342_000447.png,0
data/frames\20260610_153342_000448.png,0
data/frames\20260610_153342_000449.png,0
data/frames\20260610_153342_000450.png,0
data/frames\20260610_153342_000451.png,0
data/frames\20260610_153342_000452.png,0
data/frames\20260610_153342_000453.png,0
data/frames\20260610_153342_000454.png,0
data/frames\20260610_153342_000455.png,0
data/frames\20260610_153342_000456.png,0
data/frames\20260610_153435_000000.png,0
data/frames\20260610_153435_000001.png,0
data/frames\20260610_153435_000002.png,0
data/frames\20260610_153435_000003.png,0
data/frames\20260610_153435_000004.png,0
data/frames\20260610_153435_000005.png,0
data/frames\20260610_153435_000006.png,0
data/frames\20260610_153435_000007.png,0
data/frames\20260610_153435_000008.png,0
data/frames\20260610_153435_000009.png,0
data/frames\20260610_153435_000010.png,0
data/frames\20260610_153435_000011.png,0
data/frames\20260610_153435_000012.png,0
data/frames\20260610_153435_000013.png,0
data/frames\20260610_153435_000014.png,0
data/frames\20260610_153435_000015.png,0
data/frames\20260610_153435_000016.png,0
data/frames\20260610_153435_000017.png,0
data/frames\20260610_153435_000018.png,0
data/frames\20260610_153435_000019.png,0
data/frames\20260610_153435_000020.png,0
data/frames\20260610_153435_000021.png,0
data/frames\20260610_153435_000022.png,0
data/frames\20260610_153435_000023.png,0
data/frames\20260610_153435_000024.png,0
data/frames\20260610_153435_000025.png,0
data/frames\20260610_153435_000026.png,0
data/frames\20260610_153435_000027.png,0
data/frames\20260610_153435_000028.png,0
data/frames\20260610_153435_000029.png,0
data/frames\20260610_153435_000030.png,0
data/frames\20260610_153435_000031.png,0
data/frames\20260610_153435_000032.png,0
data/frames\20260610_153435_000033.png,0
data/frames\20260610_153435_000034.png,0
data/frames\20260610_153435_000035.png,0
data/frames\20260610_153435_000036.png,0
data/frames\20260610_153435_000037.png,0
data/frames\20260610_153435_000038.png,0
data/frames\20260610_153435_000039.png,0
data/frames\20260610_153435_000040.png,0
data/frames\20260610_153435_000041.png,0
data/frames\20260610_153435_000042.png,0
data/frames\20260610_153435_000043.png,0
data/frames\20260610_153435_000044.png,0
data/frames\20260610_153435_000045.png,0
data/frames\20260610_153435_000046.png,0
data/frames\20260610_153435_000047.png,0
data/frames\20260610_153435_000048.png,0
data/frames\20260610_153435_000049.png,0
data/frames\20260610_153435_000050.png,0
data/frames\20260610_153435_000051.png,0
data/frames\20260610_153435_000052.png,0
data/frames\20260610_153435_000053.png,0
data/frames\20260610_153435_000054.png,0
data/frames\20260610_153435_000055.png,0
data/frames\20260610_153435_000056.png,0
data/frames\20260610_153435_000057.png,0
data/frames\20260610_153435_000058.png,0
data/frames\20260610_153435_000059.png,0
data/frames\20260610_153435_000060.png,0
data/frames\20260610_153435_000061.png,0
data/frames\20260610_153435_000062.png,0
data/frames\20260610_153435_000063.png,0
data/frames\20260610_153435_000064.png,0
data/frames\20260610_153435_000065.png,0
data/frames\20260610_153435_000066.png,0
data/frames\20260610_153435_000067.png,0
data/frames\20260610_153435_000068.png,0
data/frames\20260610_153435_000069.png,0
data/frames\20260610_153435_000070.png,0
data/frames\20260610_153435_000071.png,0
data/frames\20260610_153435_000072.png,0
data/frames\20260610_153435_000073.png,0
data/frames\20260610_153435_000074.png,0
data/frames\20260610_153435_000075.png,0
data/frames\20260610_153435_000076.png,0
data/frames\20260610_153435_000077.png,0
data/frames\20260610_153435_000078.png,0
data/frames\20260610_153435_000079.png,0
data/frames\20260610_153435_000080.png,0
data/frames\20260610_153435_000081.png,0
data/frames\20260610_153435_000082.png,0
data/frames\20260610_153435_000083.png,0
data/frames\20260610_153435_000084.png,0
data/frames\20260610_153435_000085.png,0
data/frames\20260610_153435_000086.png,0
data/frames\20260610_153435_000087.png,0
data/frames\20260610_153435_000088.png,0
data/frames\20260610_153435_000089.png,0
data/frames\20260610_153435_000090.png,0
data/frames\20260610_153435_000091.png,0
data/frames\20260610_153435_000092.png,0
data/frames\20260610_153435_000093.png,0
data/frames\20260610_153435_000094.png,0
data/frames\20260610_153435_000095.png,0
data/frames\20260610_153435_000096.png,0
data/frames\20260610_153435_000097.png,0
data/frames\20260610_153435_000098.png,0
data/frames\20260610_153435_000099.png,0
data/frames\20260610_153435_000100.png,0
data/frames\20260610_153435_000101.png,0
data/frames\20260610_153435_000102.png,0
data/frames\20260610_153435_000103.png,0
data/frames\20260610_153435_000104.png,0
data/frames\20260610_153435_000105.png,0
data/frames\20260610_153435_000106.png,0
data/frames\20260610_153435_000107.png,0
data/frames\20260610_153435_000108.png,0
data/frames\20260610_153435_000109.png,0
data/frames\20260610_153435_000110.png,0
data/frames\20260610_153435_000111.png,0
data/frames\20260610_153435_000112.png,0
data/frames\20260610_153435_000113.png,0
data/frames\20260610_153435_000114.png,0
data/frames\20260610_153435_000115.png,0
data/frames\20260610_153435_000116.png,0
data/frames\20260610_153435_000117.png,0
data/frames\20260610_153435_000118.png,0
data/frames\20260610_153435_000119.png,0
data/frames\20260610_153435_000120.png,0
data/frames\20260610_153435_000121.png,0
data/frames\20260610_153435_000122.png,0
data/frames\20260610_153435_000123.png,0
data/frames\20260610_153435_000124.png,0
data/frames\20260610_153435_000125.png,0
data/frames\20260610_153435_000126.png,0
data/frames\20260610_153435_000127.png,0
data/frames\20260610_153435_000128.png,0
data/frames\20260610_153435_000129.png,0
data/frames\20260610_153435_000130.png,0
data/frames\20260610_153435_000131.png,0
data/frames\20260610_153435_000132.png,0
data/frames\20260610_153435_000133.png,0
data/frames\20260610_153435_000134.png,0
data/frames\20260610_153435_000135.png,0
data/frames\20260610_153435_000136.png,0
data/frames\20260610_153435_000137.png,0
data/frames\20260610_153435_000138.png,0
data/frames\20260610_153435_000139.png,0
data/frames\20260610_153435_000140.png,0
data/frames\20260610_153435_000141.png,0
data/frames\20260610_153435_000142.png,0
data/frames\20260610_153435_000143.png,0
data/frames\20260610_153435_000144.png,0
